lat,lon,depth
35.15906,139.60321,15.735
35.158966,139.60349,15.756
35.158974,139.60344,16.079
35.158978,139.60344,15.975
35.15898,139.60341,16.079
35.15898,139.60342,15.725
35.158985,139.6034,15.871
35.158966,139.6035,15.839
35.158943,139.60378,16.068
35.158947,139.6036,16.225
35.158653,139.60416,17.224
35.158653,139.60417,17.109
35.158657,139.60413,17.265
35.158657,139.60414,17.255
35.15867,139.6041,17.296
35.158752,139.60414,17.224
35.158592,139.60426,16.839
35.1586,139.60426,16.859
35.15861,139.60426,16.859
35.158623,139.60425,16.953
35.15863,139.60423,17.088
35.158577,139.60434,16.578
35.15858,139.60428,16.693
35.158592,139.60434,16.766
35.158607,139.60435,16.776
35.158627,139.60435,16.662
35.158733,139.60435,17.109
35.158752,139.60445,16.828
35.15876,139.60446,16.911
35.158794,139.6044,17.255
35.158817,139.60455,16.807
35.15883,139.60455,16.922
35.159023,139.60385,16.266
35.15909,139.6039,16.433
35.1591,139.60391,16.672
35.159107,139.60391,16.256
35.159115,139.60393,16.62
35.159126,139.60394,16.589
35.159134,139.60394,16.526
35.15914,139.60396,16.641
35.15915,139.60396,16.578
35.159153,139.60397,16.329
35.1592,139.60406,16.567999999999998
35.159203,139.60408,16.568
35.159206,139.6041,16.641
35.159214,139.60411,16.693
35.159218,139.60413,16.797
35.159218,139.60414,16.776
35.159218,139.60416,16.703
35.15922,139.60417,16.63
35.158997,139.60455,17.348
35.159004,139.60457,17.38
35.15922,139.60419,16.787
35.15909,139.6044,17.494
35.159138,139.60446,17.588
35.158993,139.6046,17.286
35.159004,139.60461,17.192
35.15901,139.60458,17.265
35.159393,139.59937,29.743
35.159397,139.59938,29.535
35.1594,139.5994,29.556
35.15941,139.59941,29.421
35.159412,139.59943,29.327
35.159416,139.59944,29.212
35.159595,139.59943,29.733
35.159607,139.59943,29.504
35.159397,139.5996,28.39
35.159405,139.59958,28.515
35.15941,139.59956,28.807
35.159416,139.59956,28.557
35.15945,139.5995,28.973
35.15945,139.59953,29.004
35.159454,139.5995,29.067
35.159454,139.59955,28.911
35.159462,139.59949,28.859
35.15948,139.59967,28.609
35.15949,139.5998,28.286
35.159492,139.59981,27.932
35.159504,139.59982,27.579
35.15951,139.59984,27.86
35.159515,139.59985,27.849
35.15952,139.59985,27.932
35.15977,139.59935,30.461
35.159782,139.59935,30.524
35.159794,139.59935,30.42
35.15981,139.59935,30.503
35.159996,139.59937,30.94
35.160168,139.59933,31.273
35.16018,139.59933,31.356
